2689 ;G 258-2                            ;PM*;17 01 45.8656534632 +74 11 51.251757576;     ~   ;15.5     ;     ~   ;13.276   ;     ~   ;M3.5V                 ;  14;   0,
2690 ;UGC 10803                          ;GiG;17 16 05.288 +73 26 08.90              ;     ~   ;12.90    ;     ~   ;     ~   ;     ~   ;~                     ;  56;   0,
2691 ;LP 23-160                          ;PM*;16 51 07.0113713098 +78 09 17.517450335;     ~   ;19.0     ;     ~   ;15.6     ;     ~   ;~                     ;  11;   0,
2692 ;HD 152303                          ;PM*;16 43 06.2897635512 +77 30 50.296292820;6.370    ;6.410    ;     ~   ;5.8      ;     ~   ;F4V                   ;  51;   0,
2693 ;BD+76 614                          ;PM*;16 34 12.9856375152 +75 58 55.692388560;     ~   ;11.10    ;9.918    ;9.77     ;     ~   ;K7                    ;  28;   0,
2694 ;BD+76 614B                         ;WD*;16 34 11.5114449384 +75 58 57.557663040;     ~   ;     ~   ;     ~   ;13.83    ;     ~   ;DA                    ;  12;   0,
2695 ;G 259-5                            ;PM*;16 57 28.7888808312 +77 43 03.768031164;     ~   ;13.9     ;     ~   ;12.261   ;     ~   ;M3.0V                 ;  22;   0,
2696 ;1RXS J165750.0+754004              ;PM*;16 57 50.4119406648 +75 40 04.642335048;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;   3;   0,
2697 ;HD 149681                          ;PM*;16 25 43.1853867312 +78 57 49.885598988;5.870    ;5.800    ;     ~   ;5.4      ;     ~   ;F0V                   ;  37;   0,
2698 ;G 256-25                           ;PM*;15 49 55.1359495320 +79 39 51.588172332;     ~   ;16.3     ;     ~   ;14.408   ;     ~   ;M5.0V                 ;  33;   0,
2699 ;HD 150706                          ;PM*;16 31 17.5830478008 +79 47 23.197555824;     ~   ;7.622    ;7.016    ;     ~   ;     ~   ;G0                    ; 213;   1,
2700 ;LP 23-43                           ;PM*;15 55 36.3151562184 +79 25 50.574163944;     ~   ;20.0     ;     ~   ;17.0     ;     ~   ;~                     ;   6;   0,
2701 ;HD 139213                          ;PM*;15 24 29.1747115944 +81 53 42.144383616;     ~   ;     ~   ;     ~   ;7.4      ;     ~   ;G0                    ;  33;   0,
2702 ;HD 145709                          ;PM*;15 57 21.2102643000 +82 32 51.830543040;     ~   ;8.68     ;8.08     ;     ~   ;     ~   ;G0                    ;   3;   0,
2703 ;LP 8-201                           ;PM*;15 35 20.2991459387 +82 34 33.537297385;     ~   ;17.5     ;     ~   ;15.3     ;     ~   ;~                     ;   8;   0,
2704 ;G 256-29                           ;PM*;15 54 53.3489171664 +80 10 00.732403920;     ~   ;17.5     ;     ~   ;14.6     ;     ~   ;~                     ;   7;   0,
2705 ;UGC 10054                          ;AG?;15 43 55.701 +81 48 34.70              ;     ~   ;14.9     ;     ~   ;     ~   ;     ~   ;~                     ;  38;   0,
2706 ;2MASS J16141557+8211327            ;PM*;16 14 15.4102320486 +82 11 33.168203367;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;M8                    ;   3;   0,
2707 ;2MASSI J1627279+810507             ;LM*;16 27 27.8748406308 +81 05 07.893640264;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;M9e                   ;  16;   0,
2708 ;BD+84 343                          ;*  ;15 10 34.1812321152 +83 57 02.755380204;     ~   ;10.62    ;9.67     ;     ~   ;     ~   ;K0                    ;   1;   0,
2709 ;G 256-20                           ;PM*;15 03 34.7924964063 +84 38 26.329603822;     ~   ;15.1     ;     ~   ;13.0     ;     ~   ;M4.0                  ;  14;   0,
2710 ;HD 133002                          ;PM*;14 50 20.4207224544 +82 30 42.993267192;     ~   ;6.32     ;     ~   ;5.2      ;     ~   ;F9V                   ;  87;   0,
2711 ;BD+83 435                          ;*  ;14 59 26.0965506322 +82 27 53.649784078;     ~   ;10.69    ;10.16    ;     ~   ;     ~   ;F5                    ;   0;   0,
2712 ;HD 142975                          ;PM*;15 41 29.6787391968 +83 17 19.377586500;     ~   ;9.25     ;8.46     ;     ~   ;     ~   ;G5                    ;   3;   0,
2713 ;G 256-21                           ;PM*;15 12 58.6360397764 +83 02 05.904489078;     ~   ;     ~   ;     ~   ;11.121   ;     ~   ;M0.0V                 ;  22;   0,
2714 ;UGC 10125                          ;AG?;15 52 06.61 +83 51 36.4                ;     ~   ;17       ;     ~   ;     ~   ;     ~   ;~                     ;   7;   0,
2715 ;HD 107113                          ;PM*;12 16 51.3357296568 +86 26 08.947981572;     ~   ;6.76     ;     ~   ;6.1      ;     ~   ;F4V                   ;  89;   0,
2716 ;BD+85 223                          ;PM*;13 17 43.6319231184 +84 42 55.672207812;     ~   ;     ~   ;     ~   ;9.1      ;     ~   ;K2                    ;  15;   0,
2717 ;EGGR 436                           ;WD*;13 08 41.1944602216 +85 02 28.161666517;     ~   ;16.76    ;     ~   ;15.9     ;     ~   ;DA9P                  ;  52;   0,
2718 ;BD+87 91                           ;*  ;10 47 16.0564025376 +86 38 27.064834224;     ~   ;11.68    ;10.27    ;     ~   ;     ~   ;K5/8V                 ;   6;   0,
2719 ;HD 103126                          ;PM*;11 53 39.8137928679 +86 13 49.292182121;     ~   ;     ~   ;     ~   ;7.8      ;     ~   ;G5                    ;  28;   0,
2720 ;HD 90343                           ;PM*;10 35 11.2693794192 +84 23 57.556462200;     ~   ;8.09     ;7.29     ;     ~   ;     ~   ;K0                    ;  61;   0,
2721 ;HD 89571                           ;** ;10 29 41.6296586538 +84 15 06.948854815;5.800    ;5.740    ;5.510    ;     ~   ;     ~   ;A9V                   ;  38;   0,
2722 ;IC 499                             ;GiG;08 45 17.3770028016 +85 44 24.384298884;     ~   ;13.5     ;     ~   ;     ~   ;     ~   ;~                     ;  31;   0,
2723 ;HD 73835                           ;PM*;08 56 23.6754460392 +83 53 14.580506220;     ~   ;     ~   ;     ~   ;7.2      ;     ~   ;F8                    ;  30;   0,
2724 ;BD+84 200                          ;PM*;09 18 15.1681574880 +83 31 43.696602516;     ~   ;10.25    ;9.41     ;     ~   ;     ~   ;K2                    ;   2;   0,
2725 ;IC 512                             ;GiG;09 03 49.695 +85 30 06.02              ;     ~   ;13.2     ;     ~   ;     ~   ;     ~   ;~                     ;  25;   0,
2726 ;UGC 4601                           ;GiG;08 57 06.8720372232 +84 48 30.119952492;     ~   ;14.9     ;     ~   ;     ~   ;     ~   ;~                     ;  26;   0,
2727 ;G 253-6                            ;Er*;07 55 53.9285264465 +83 23 04.942987417;     ~   ;14.2     ;     ~   ;12.7     ;     ~   ;M5.0V                 ;  67;   0,
2728 ;HD 49985                           ;PM*;07 02 28.5459757224 +79 09 51.858419508;     ~   ;8.91     ;8.29     ;     ~   ;     ~   ;G0                    ;  30;   0,
2729 ;HD 62613                           ;PM*;07 56 17.2289775237 +80 15 55.952369923;     ~   ;7.29     ;     ~   ;6.1      ;     ~   ;G9                    ; 150;   0,
2730 ;G 251-37                           ;PM*;07 35 58.1012648064 +78 32 52.751245920;     ~   ;14.6     ;     ~   ;12.815   ;     ~   ;M3.0V                 ;  16;   0,
2731 ;IC 467                             ;GiP;07 30 18.400 +79 52 20.99              ;     ~   ;12.7     ;     ~   ;     ~   ;     ~   ;~                     ; 120;   0,
2732 ;UGC 4103                           ;AG?;08 00 51.90 +79 21 49.0                ;     ~   ;16.0     ;     ~   ;     ~   ;     ~   ;~                     ;  13;   0,
2733 ;[TSK2008] 771                      ;GrG;07 28 42.1 +80 01 31                   ;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;~                     ;   4;   0,
2734 ;LP 17-55                           ;PM*;07 27 48.3212038872 +80 20 09.051719316;     ~   ;17.0     ;     ~   ;14.1     ;     ~   ;~                     ;   9;   0,
2735 ;NGC 2336                           ;GiP;07 27 04.050 +80 10 41.05              ;     ~   ;13.46    ;12.51    ;     ~   ;     ~   ;~                     ; 233;   0,
2736 ;G 251-35                           ;PM*;07 28 06.6277808006 +76 07 17.298472556;     ~   ;11.377   ;10.482   ;10.230   ;     ~   ;K3                    ;  19;   0,
2737 ;G 251-19                           ;PM*;07 03 29.9180383104 +76 46 25.663886436;     ~   ;13.9     ;     ~   ;12.319   ;     ~   ;M3.5V                 ;  18;   0,
2738 ;G 251-40                           ;PM*;07 39 03.5263847641 +77 34 52.358118677;     ~   ;17.0     ;     ~   ;15.3     ;     ~   ;~                     ;   7;   0,
2739 ;LP 17-68                           ;PM*;07 39 00.9317652461 +77 34 45.662745630;     ~   ;18.3     ;     ~   ;16.1     ;     ~   ;~                     ;   7;   0,
2740 ;LP 17-44                           ;PM*;07 29 18.6199394659 +75 54 02.994095921;     ~   ;19.1     ;     ~   ;16.6     ;     ~   ;M5.5                  ;  13;   0,
2741 ;LP 16-327                          ;PM*;06 49 47.9870888281 +75 37 51.877179054;     ~   ;17.2     ;     ~   ;15.4     ;     ~   ;~                     ;   5;   0,
2742 ;HD 51067B                          ;PM*;07 04 05.6767728072 +75 13 49.926549324;     ~   ;8.99     ;     ~   ;7.7      ;     ~   ;G5                    ;  46;   0,
2743 ;HD 51067                           ;SB*;07 04 03.9289613557 +75 13 39.118436309;     ~   ;7.68     ;     ~   ;6.8      ;     ~   ;G0                    ;  61;   0,
2744 ;G 251-17                           ;PM*;06 50 28.1339630558 +75 11 09.851367146;     ~   ;16.4     ;     ~   ;14.4     ;     ~   ;M4Ve                  ;   7;   0,
2745 ;G 251-18                           ;PM*;06 53 24.1005802458 +72 55 14.811619941;     ~   ;13.20    ;     ~   ;11.498   ;     ~   ;K7V                   ;  15;   0,
2746 ;2MASX J07142057+7328502            ;GiP;07 14 20.5647631416 +73 28 50.360775996;     ~   ;13.7     ;     ~   ;     ~   ;     ~   ;~                     ;  39;   0,
2747 ;LP 16-395                          ;PM*;07 04 09.4597013496 +75 14 36.359698200;     ~   ;16.5     ;     ~   ;14.3     ;     ~   ;~                     ;   9;   0,
2748 ;G 251-24                           ;PM*;07 06 54.5831746368 +72 18 31.509459972;     ~   ;15.62    ;     ~   ;13.6     ;     ~   ;M3.5                  ;  14;   0,
2749 ;G 251-16                           ;** ;06 44 45.6466512832 +71 53 15.405359662;     ~   ;     ~   ;     ~   ;10.2     ;     ~   ;K7V                   ;  48;   0,
2750 ;HD 51370                           ;PM*;07 03 33.5702579928 +71 45 29.265236928;     ~   ;7.66     ;7.14     ;     ~   ;     ~   ;F8                    ;  27;   0,
2751 ;TYC 4367-141-1                     ;*  ;06 59 31.0853099352 +71 30 35.813782764;     ~   ;10.62    ;9.67     ;     ~   ;     ~   ;~                     ;   1;   0,
2752 ;G 250-4                            ;PM*;06 30 57.3274461355 +67 21 17.622619283;     ~   ;17.1     ;     ~   ;14.8     ;     ~   ;~                     ;   9;   0,
2753 ;UGC 3580                           ;AG?;06 55 30.9694563864 +69 33 47.319499836;     ~   ;13.01    ;12.57    ;12.08    ;11.50    ;~                     ;  96;   1,
2754 ;UGC 3539                           ;GiG;06 48 54.054 +66 15 40.90              ;     ~   ;15.4     ;     ~   ;     ~   ;     ~   ;~                     ;  63;   0,
2755 ;GSC 04109-00613                    ;EB*;06 45 58.1588259384 +66 53 26.636169264;     ~   ;10.890   ;9.924    ;9.684    ;     ~   ;~                     ;   1;   0,
2756 ;G 250-15                           ;PM*;06 42 39.5687647483 +64 02 36.954062172;     ~   ;14.8     ;     ~   ;13.444   ;     ~   ;M2.78                 ;  13;   0,
2757 ;G 249-51                           ;PM*;06 32 30.6405491190 +64 06 20.186025783;     ~   ;15.5     ;     ~   ;13.3     ;     ~   ;M4.0V                 ;  22;   0,
2758 ;G 250-11                           ;PM*;06 39 40.7453446825 +62 52 03.588215316;     ~   ;16.5     ;     ~   ;14.7     ;     ~   ;~                     ;   5;   0,
2759 ;G 250-17                           ;PM*;06 44 23.6826010984 +63 23 01.144524786;     ~   ;15.73    ;     ~   ;13.2     ;     ~   ;~                     ;   4;   0,
2760 ;UGC 3478                           ;Sy1;06 32 47.1727076376 +63 40 25.283595072;     ~   ;13.3     ;     ~   ;     ~   ;     ~   ;~                     ;  94;   0,
2761 ;LP 58-279                          ;PM*;06 40 56.7421693920 +63 53 25.398591828;     ~   ;     ~   ;     ~   ;10.586   ;     ~   ;K5V                   ;  14;   0,
2762 ;* 2 Lyn                            ;EB*;06 19 37.3726318920 +59 00 39.531610256;     ~   ;4.462    ;4.434    ;     ~   ;4.40     ;A2Vs                  ; 142;   0,
2763 ;BD+60 975                          ;PM*;06 32 57.1185015024 +59 59 32.420758596;     ~   ;9.92     ;9.00     ;     ~   ;     ~   ;K2                    ;   3;   0,
2764 ;G 249-47                           ;PM*;06 24 59.3919777912 +61 01 09.306198336;     ~   ;13.91    ;     ~   ;12.555   ;     ~   ;~                     ;   7;   0,
2765 ;G 192-32                           ;PM*;06 34 21.1087389534 +59 05 48.051464090;     ~   ;15.0     ;     ~   ;12.8     ;     ~   ;~                     ;   8;   0,
2766 ;IC 2166                            ;AG?;06 26 55.629 +59 04 48.39              ;     ~   ;12.68    ;12.01    ;11.45    ;10.86    ;~                     ;  73;   0,
2767 ;LP 87-145                          ;PM*;06 41 10.2534484152 +61 08 07.786723128;     ~   ;     ~   ;     ~   ;10.5     ;     ~   ;~                     ;  11;   0,
2768 ;HD 46317                           ;PM*;06 36 15.1329774216 +58 06 24.414539292;     ~   ;     ~   ;     ~   ;6.3      ;     ~   ;F5                    ;  47;   0,
2769 ;G 192-26                           ;PM*;06 25 52.9954101960 +56 10 24.950851037;     ~   ;16.34    ;     ~   ;13.8     ;     ~   ;M4                    ;  21;   0,
2770 ;PN PuWe 1                          ;PN ;06 19 33.9428547048 +55 36 43.907538204;     ~   ;15.291   ;15.545   ;15.662   ;15.792   ;DAO.5                 ;  85;   1,
2771 ;LP 160-10                          ;PM*;06 16 46.8296815873 +49 46 12.002356658;     ~   ;18.8     ;     ~   ;16.9     ;     ~   ;~                     ;   6;   0,
2772 ;StKM 1-583                         ;PM*;06 12 42.3571984680 +47 05 33.437250780;     ~   ;11.67    ;10.57    ;     ~   ;     ~   ;K5                    ;   2;   0,
2773 ;StKM 1-587                         ;PM*;06 14 42.4169905224 +47 27 34.599538836;     ~   ;12.86    ;11.428   ;11.012   ;     ~   ;M0.5V                 ;  16;   0,
2774 ;BD+47 1276                         ;PM*;06 16 42.9578574867 +47 03 37.249511501;     ~   ;9.97     ;     ~   ;8.7      ;     ~   ;K1                    ;  53;   0,
2775 ;HD 43523                           ;*  ;06 19 04.7936096424 +47 23 38.520956544;     ~   ;7.38     ;6.83     ;     ~   ;     ~   ;F5                    ;  44;   0,
2776 ;2MUCD 10529                        ;PM*;06 14 52.8081030360 +45 36 55.589587956;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;M9                    ;   3;   0,
2777 ;HD 159062                          ;SB*;17 30 16.4279702616 +47 24 07.900960644;     ~   ;     ~   ;     ~   ;6.8      ;     ~   ;G9V_Fe-0.8            ; 102;   0,
2778 ;HD 159813                          ;PM*;17 34 19.3535591207 +46 56 41.283921441;     ~   ;9.83     ;8.90     ;8.82     ;     ~   ;K3V                   ;  21;   0,
2779 ;HD 159137                          ;PM*;17 30 39.2317124016 +46 20 31.923271464;     ~   ;     ~   ;     ~   ;9.670    ;     ~   ;K4V                   ;  17;   0,
2780 ;V* V810 Her                        ;RR*;17 30 01.4104138320 +46 35 22.425365328;     ~   ;16.9     ;16.79    ;     ~   ;     ~   ;~                     ;   8;   0,
2781 ;V* V813 Her                        ;RR*;17 34 53.8549327104 +46 40 39.182007360;     ~   ;14.9     ;14.95    ;     ~   ;     ~   ;~                     ;   8;   0,
2782 ;V* V812 Her                        ;RR*;17 34 24.6039284568 +45 48 49.554025056;     ~   ;15.3     ;16.09    ;     ~   ;     ~   ;~                     ;   6;   0,
2783 ;2MASS J17331893+4633593            ;LM*;17 33 18.9384159384 +46 33 59.248987740;     ~   ;     ~   ;     ~   ;     ~   ;     ~   ;M9.5V                 ;  15;   0,
2784 ;LP 180-14                          ;PM*;17 29 55.0127502413 +45 55 26.709724261;     ~   ;18.6     ;     ~   ;16.4     ;     ~   ;~                     ;   6;   0,
2785 ;G 203-71                           ;PM*;17 32 07.8248340339 +50 24 50.120028223;     ~   ;13.2     ;     ~   ;12.484   ;     ~   ;M2.5                  ;  27;   0,
2786 ;G 203-67                           ;PM*;17 24 14.8839876528 +49 58 51.633417684;     ~   ;15.7     ;     ~   ;13.7     ;     ~   ;~                     ;   6;   0,
