star_name,star_alternate_names
Kepler-1413,"2MASS J19372199+4629555, KIC 9716391, KOI-3025, WISE J193722.00+462955.7"
Kepler-1414,"2MASS J18594285+4225203, KIC 6929841, KOI-3026, WISE J185942.85+422520.3"
Kepler-1415,"2MASS J19003765+4752239, KIC 10585738, KOI-3032, WISE J190037.63+475223.8"
Kepler-1416,"2MASS J19543923+4353386, KIC 8051946, KOI-3038, WISE J195439.23+435338.6"
Kepler-1417,"2MASS J19234797+4036187, KIC 5445681, KOI-3039, WISE J192347.96+403618.7"
Kepler-1418,"2MASS J18515939+4140427, KIC 6263593, KOI-3049, WISE J185159.40+414042.7"
Kepler-1419,"2MASS J19290111+3758171, KIC 2716801, KOI-3053"
Kepler-141,"2MASS J19515301+4743540, KIC 10552611, KOI-338, WISE J195152.98+474353.8"
Kepler-1420,"2MASS J19444891+4246401, KIC 7216284, KOI-3056, WISE J194448.92+424640.1"
Kepler-1421,"2MASS J19061934+4832391, KIC 11019987, KOI-3060, WISE J190619.34+483239.1"
Kepler-1422,"2MASS J19353364+4820100, KIC 10924562, KOI-3063, WISE J193533.66+482009.7"
Kepler-1423,"2MASS J19125850+4106362, KIC 5865654, KOI-3071, WISE J191258.50+410636.2"
Kepler-1424,"2MASS J19235800+4013455, KIC 5096590, KOI-3093, WISE J192357.99+401345.6"
Kepler-1425,"2MASS J19394824+4300447, KIC 7455981, KOI-3096, WISE J193948.24+430044.7"
Kepler-1426,"2MASS J19301098+4925011, KIC 11508644, KOI-3101, WISE J193010.96+492500.9"
Kepler-1427,"2MASS J19412392+4506523, KIC 8895758, KOI-3106, WISE J194123.91+450652.3"
Kepler-1428,"2MASS J19503414+4935419, KIC 11572193, KOI-3109, WISE J195034.14+493541.9"
Kepler-1429,"2MASS J19012789+4902415, KIC 11285870, KOI-3110, WISE J190127.89+490241.4"
Kepler-142,"2MASS J19402853+4828526, KIC 10982872, KOI-343, WISE J194028.56+482852.7"
Kepler-1430,"2MASS J19184739+4322195, KIC 7676423, KOI-3113, WISE J191847.40+432219.2"
Kepler-1431,"2MASS J19303801+4951546, KIC 11714231, KOI-3115"
Kepler-1432,"2MASS J19420580+4949463, KIC 11720424, KOI-3116, WISE J194205.75+494946.4"
Kepler-1433,"2MASS J19092719+4927248, KIC 11499192, KOI-3120, WISE J190927.18+492724.7"
Kepler-1434,"2MASS J19420921+5112106, KIC 12416661, KOI-3122, WISE J194209.22+511210.7"
Kepler-1435,"2MASS J19244159+4455160, KIC 8751796, KOI-3125, WISE J192441.58+445515.9"
Kepler-1436,"2MASS J19505077+4646048, KIC 9907129, KOI-3127, WISE J195050.77+464604.7"
Kepler-1437,"2MASS J19272758+4919333, KIC 11455181, KOI-3131, WISE J192727.57+491933.2"
Kepler-1438,"2MASS J19170955+4040540, KIC 5440317, KOI-3141, WISE J191709.45+404054.2"
Kepler-1439,"2MASS J19025755+4058481, KIC 5688790, KOI-3144"
Kepler-143,"2MASS J19521624+4924453, KIC 11521793, KOI-352, WISE J195216.24+492445.0"
Kepler-1440,"2MASS J19012326+4818441, KIC 10908248, KOI-3146, WISE J190123.27+481844.0"
Kepler-1441,"2MASS J19345259+4307285, KIC 7534267, KOI-3147"
Kepler-1442,"2MASS J19250134+4850490, KIC 11189311, KOI-3220, WISE J192501.34+485048.9"
Kepler-1443,"2MASS J18534458+4704006, KIC 10057494, KOI-3234, WISE J185344.57+470400.4"
Kepler-1444,"2MASS J19011934+4202255, KIC 6587796, KOI-3237, WISE J190119.35+420225.7"
Kepler-1445,"2MASS J18405986+4354542, KIC 8073705, KOI-3245, WISE J184059.87+435454.0"
Kepler-1446,"2MASS J19174175+4643342, KIC 9885417, KOI-3246, WISE J191741.76+464333.9"
Kepler-1447,"2MASS J19183442+5043375, KIC 12156174, KOI-3260, WISE J191834.42+504337.3"
Kepler-1448,"2MASS J19112817+5035441, KIC 12055539, KOI-3261, WISE J191128.16+503544.0"
Kepler-1449,"2MASS J19125561+5034043, KIC 12056139, KOI-3262, WISE J191255.61+503404.2"
Kepler-144,"2MASS J18473976+4246318, KIC 7175184, KOI-369, WISE J184739.75+424632.0"
Kepler-1450,"2MASS J19381291+4504530, KIC 8826007, KOI-3266, WISE J193812.89+450452.7"
Kepler-1451,"2MASS J19334714+4024356, KIC 5280587, KOI-3274"
Kepler-1452,"2MASS J19294147+3815587, KIC 3120904, KOI-3277, WISE J192941.46+381558.7"
Kepler-1453,"2MASS J19043013+4756514, KIC 10653179, KOI-3280, WISE J190430.12+475651.2"
Kepler-1454,"2MASS J18565359+4849543, KIC 11177676, KOI-3281, WISE J185653.59+484954.3"
Kepler-1455,"2MASS J19361993+5030099, KIC 12066569, KOI-3282, WISE J193619.93+503009.9"
Kepler-1456,"2MASS J19074687+4349219, KIC 8016691, KOI-3286, WISE J190746.88+434921.9"
Kepler-1457,"2MASS J18550494+4201380, KIC 6584273, KOI-3287, WISE J185504.93+420137.9"
Kepler-1458,"2MASS J18525078+4102170, KIC 5768816, KOI-3288, WISE J185250.78+410216.9"
Kepler-1459,"2MASS J18494152+4600504, KIC 9447166, KOI-3296, WISE J184941.51+460050.3"
Kepler-145,"KOI-370, KIC 8494142, 2MASS J19253306+4431447, WISE J192533.06+443144.6"
Kepler-1460,"2MASS J19021387+4400388, KIC 8151055, KOI-3298, WISE J190213.86+440038.9"
Kepler-1461,"2MASS J19031930+4311542, KIC 7510820, KOI-3303, WISE J190319.31+431154.2"
Kepler-1462,"2MASS J19453540+4223489, KIC 6880517, KOI-3305, WISE J194535.38+422348.8"
Kepler-1463,"2MASS J19375695+4200249, KIC 6615511, KOI-3306, WISE J193756.93+420024.7"
Kepler-1464,"2MASS J19085656+3845149, KIC 3632089, KOI-3308, WISE J190856.56+384514.8"
Kepler-1465,"2MASS J19191664+5154174, KIC 12735830, KOI-3311, WISE J191916.65+515417.4"
Kepler-1466,"2MASS J19191949+4436355, KIC 8554701, KOI-3315, WISE J191919.49+443635.4"
Kepler-1467,"2MASS J19401164+4520336, KIC 9031209, KOI-3316, WISE J194011.61+452033.0"
Kepler-1468,"2MASS J19340476+4116386, KIC 5965819, KOI-3319, WISE J193404.76+411638.5"
Kepler-1469,"2MASS J19351712+3923288, KIC 4271474, KOI-3324, WISE J193517.10+392329.1"
Kepler-146,"2MASS J19362658+3842368, KIC 3656121, KOI-386, WISE J193626.56+384236.8"
Kepler-1470,"2MASS J19144680+3952595, KIC 4736644, KOI-3330, WISE J191446.78+395259.2"
Kepler-1471,"2MASS J19183957+5001121, KIC 11810124, KOI-3344, WISE J191839.58+500112.2"
Kepler-1472,"2MASS J19392463+4903268, KIC 11303322, KOI-3345, WISE J193924.64+490326.8"
Kepler-1473,"2MASS J19223277+4859458, KIC 11241912, KOI-3346, WISE J192232.79+485946.3"
Kepler-1474,"2MASS J19384657+4552006, KIC 9349757, KOI-3348, WISE J193846.56+455200.5"
Kepler-1475,"2MASS J19434758+4445112, KIC 8636333, KOI-3349, WISE J194347.59+444511.1"
Kepler-1476,"2MASS J18580770+4359238, KIC 8081239, KOI-3352, WISE J185807.71+435923.3"
Kepler-1477,"2MASS J18451164+4241087, KIC 7091432, KOI-3353, WISE J184511.64+424108.5"
Kepler-1478,"2MASS J19323961+4144464, KIC 6368230, KOI-3356, WISE J193239.61+414446.2"
Kepler-1479,"2MASS J19025086+4942239, KIC 11651712, KOI-3363, WISE J190250.87+494224.1"
Kepler-147,"2MASS J19115418+3905138, KIC 3942670, KOI-392, WISE J191154.17+390513.8"
Kepler-1480,"2MASS J19275994+4918065, KIC 11455428, KOI-3365, Kepler-1480 A, WISE J192759.95+491806.6"
Kepler-1481,"2MASS J19174535+4943523, KIC 11657614, KOI-3370, WISE J191745.35+494352.3"
Kepler-1482,"2MASS J19011531+4843309, KIC 11125797, KOI-3371, WISE J190115.32+484331.1"
Kepler-1483,"2MASS J19413834+4209029, KIC 6705026, KOI-3374"
Kepler-1484,"2MASS J19304422+3807346, KIC 2995392, KOI-3379, WISE J193044.21+380734.5"
Kepler-1485,"2MASS J19522290+4444134, KIC 8644365, KOI-3384, WISE J195222.90+444413.4"
Kepler-1486,"2MASS J19222169+4526229, KIC 9085563, KOI-3393, WISE J192221.72+452623.3"
Kepler-1487,"2MASS J19415954+3838402, KIC 3561464, KOI-3398, WISE J194159.53+383840.1"
Kepler-1488,"2MASS J19063514+4956160, KIC 11754430, KOI-3403, WISE J190635.13+495615.9"
Kepler-1489,"2MASS J18451099+4427554, KIC 8409295, KOI-3404, WISE J184510.99+442755.4"
Kepler-148,"2MASS J19190869+4651316, KIC 9946525, KOI-398, WISE J191908.68+465131.6"
Kepler-1490,"2MASS J19424645+4236342, KIC 7131760, KOI-3407, WISE J194246.44+423634.0"
Kepler-1491,"2MASS J19343114+4544263, KIC 9285265, KOI-3410, WISE J193431.14+454426.3"
Kepler-1492,"2MASS J19142330+4102111, KIC 5780930, KOI-3412, WISE J191423.29+410210.9"
Kepler-1493,"2MASS J19141179+3833548, KIC 3433668, KOI-3415, WISE J191411.80+383354.7"
Kepler-1494,"2MASS J18503777+4309450, KIC 7503885, KOI-3417, WISE J185037.77+430945.0"
Kepler-1495,"2MASS J19043138+3846466, KIC 3629330, KOI-3418"
Kepler-1496,"2MASS J19355374+4521025, KIC 9027909, KOI-3428, WISE J193553.73+452102.6"
Kepler-1497,"2MASS J19444707+4538035, KIC 9230021, KOI-3429, WISE J194447.07+453803.5"
Kepler-1498,"2MASS J18590674+4455004, KIC 8738775, KOI-3432, WISE J185906.74+445500.3"
Kepler-1499,"2MASS J18555672+4139014, KIC 6265665, KOI-3436, WISE J185556.71+413901.7"
Kepler-149,"2MASS J19032487+3823028, KIC 3217264, KOI-401, WISE J190324.86+382302.7"
Kepler-14,"Kepler-14, 2MASS J19105011+4719589, KIC 10264660, KOI-98, TYC 3546-00413-1, WISE J191050.10+471958.8"
Kepler-1500,"2MASS J19153199+3944404, KIC 4645174, KOI-3437, WISE J191532.01+394440.6"
Kepler-1501,"2MASS J19194044+4200051, KIC 6599975, KOI-3438, WISE J191940.45+420005.1"
Kepler-1502,"2MASS J19442589+3919116, KIC 4282191, KOI-3439, WISE J194425.89+391911.6"
Kepler-1503,"2MASS J19345452+4248243, KIC 7288306, KOI-3443, WISE J193454.52+424824.1"
Kepler-1504,"2MASS J19185087+5007415, KIC 11860395, KOI-3445, WISE J191850.87+500741.6"
Kepler-1505,"2MASS J19280049+4147130, KIC 6364582, KOI-3456, WISE J192800.49+414713.1"
Kepler-1506,"2MASS J19203597+4127525, KIC 6118370, KOI-3458, WISE J192035.97+412752.5"
Kepler-1507,"2MASS J19141476+4632097, KIC 9763612, KOI-3465, WISE J191414.78+463209.9"
Kepler-1508,"2MASS J19522853+4022301, KIC 5213404, KOI-3468, WISE J195228.53+402230.3"
Kepler-1509,"2MASS J18551147+4655516, KIC 9995771, KOI-3470"
Kepler-150,"2MASS J19125618+4031152, KIC 5351250, KOI-408, WISE J191256.18+403115.1"
Kepler-1510,"2MASS J19555019+4815281, KIC 10881457, KOI-3484, WISE J195550.20+481527.9"
Kepler-1511,"2MASS J19134109+4310472, KIC 7517261, KOI-3496, WISE J191341.09+431047.1"
Kepler-1512,"2MASS J19170588+4428129, KIC 8424002, KOI-3497, WISE J191705.88+442813.0"
Kepler-1513,"2MASS J19190999+3917070, KIC 4150804, KOI-3678, WISE J191910.00+391706.8"
Kepler-1514,"2MASS J19303059+3751364, KIC 2581316, KOI-3681, TIC 137685450, TYC 3135-497-1, WISE J193030.59+375136.5"
Kepler-1515,"2MASS J19235374+4810413, KIC 10795103, KOI-3683, WISE J192353.73+481041.5"
Kepler-1516,"2MASS J19255870+4431246, KIC 8494410, KOI-3685, WISE J192558.70+443124.3"
Kepler-1517,"2MASS J19111373+4311196, KIC 7515679, KOI-3728, WISE J191113.73+431119.6"
Kepler-1518,"2MASS J20011977+4459100, KIC 8780959, KOI-3741, WISE J200119.77+445910.0"
Kepler-1519,"2MASS J19464029+4927426, KIC 11518142, KOI-3762, WISE J194640.29+492742.6"
Kepler-151,"2MASS J19283906+4101236, KIC 5791986, KOI-413, WISE J192839.06+410123.5"
Kepler-1520,"Kepler-1520, 2MASS J19235189+5130170, KIC 12557548, KOI-3794, WISE J192351.88+513017.0"
Kepler-1521,"2MASS J19304566+3750059, KIC 2581554, KOI-3835, WISE J193045.67+375006.0"
Kepler-1522,"2MASS J19192237+5204125, KIC 12784167, KOI-3848, WISE J191922.38+520412.7"
Kepler-1523,"2MASS J19441297+4549373, KIC 9353742, KOI-3867, WISE J194412.97+454937.3"
Kepler-1524,"2MASS J19353249+3931113, KIC 4472818, KOI-3878, WISE J193532.48+393111.4"
Kepler-1525,"2MASS J19221428+4956348, KIC 11760860, KOI-3892, WISE J192214.26+495634.4"
Kepler-1526,"2MASS J19002872+3851591, KIC 3728432, KOI-3893, WISE J190028.73+385159.1"
Kepler-1527,"2MASS J19493945+4603389, KIC 9480535, KOI-3901, WISE J194939.46+460338.9"
Kepler-1528,"2MASS J19093670+4634263, KIC 9761615, KOI-3911, WISE J190936.74+463426.2"
Kepler-1529,"2MASS J19192897+4102266, KIC 5784777, KOI-3916, WISE J191928.97+410226.7"
Kepler-152,"2MASS J19072771+4159207, KIC 6508221, KOI-416, WISE J190727.70+415920.4"
Kepler-1530,"2MASS J19123900+4809545, KIC 10788461, KOI-3925, WISE J191238.99+480954.5"
Kepler-1531,"2MASS J19003517+3922148, KIC 4242692, KOI-3928, WISE J190035.12+392214.8"
Kepler-1532,"2MASS J19473667+4111534, KIC 5895158, KOI-3935"
Kepler-1533,"2MASS J19435413+4442484, KIC 8636434, KOI-3946, WISE J194354.13+444248.2"
Kepler-1534,"2MASS J19293489+4352086, KIC 8030339, KOI-3954, WISE J192934.89+435208.4"
Kepler-1535,"2MASS J19062728+3853310, KIC 3732035, KOI-3966, WISE J190627.28+385331.0"
Kepler-1536,"2MASS J19262044+4542568, KIC 9280239, KOI-3975, WISE J192620.45+454257.0"
Kepler-1537,"2MASS J19373249+4349316, KIC 8036287, KOI-3984, WISE J193732.49+434931.6"
Kepler-1538,"2MASS J18532297+4516280, KIC 8934103, KOI-4009, WISE J185322.95+451627.7"
Kepler-1539,"2MASS J18565266+4416067, KIC 8282846, KOI-4015, WISE J185652.66+441606.7"
Kepler-153,"2MASS J18495052+4815256, KIC 10843590, KOI-431, WISE J184950.52+481525.4"
Kepler-1540,"2MASS J18532267+4112062, KIC 5938970, KOI-4016, Kepler-1540 A, WISE J185322.67+411206.2"
Kepler-1541,"2MASS J18550888+4801464, KIC 10714072, KOI-4024, WISE J185508.88+480146.7"
Kepler-1542,"2MASS J19025483+4239163, KIC 7100673, KOI-4032, WISE J190254.83+423916.1"
Kepler-1543,"2MASS J19482983+4702132, KIC 10089911, KOI-4034, WISE J194829.82+470213.2"
Kepler-1544,"2MASS J19490839+4912448, KIC 11415243, KOI-4036, WISE J194908.43+491244.8"
Kepler-1545,"2MASS J19553570+4727471, KIC 10360722, KOI-4051, WISE J195535.72+472747.0"
Kepler-1546,"2MASS J19502014+4132284, KIC 6226908, KOI-4068"
Kepler-1547,"2MASS J18550337+4213198, KIC 6755944, KOI-4072, WISE J185503.37+421319.6"
Kepler-1548,"2MASS J19095309+4604503, KIC 9455677, KOI-4076, WISE J190953.08+460450.1"
Kepler-1549,"2MASS J19041258+3905457, KIC 3937814, KOI-4084, WISE J190412.58+390545.6"
Kepler-154,"2MASS J19190732+4953475, KIC 11709124, KOI-435, WISE J191907.34+495347.9"
Kepler-1550,"2MASS J19110349+3817409, KIC 3103227, KOI-4091, WISE J191103.50+381740.9"
Kepler-1551,"2MASS J19430852+3954285, KIC 4850961, KOI-4092, WISE J194308.48+395428.8"
Kepler-1552,"2MASS J19264243+3852296, KIC 3747817, KOI-4103"
Kepler-1553,"2MASS J19274059+3901201, KIC 3955817, KOI-4117, WISE J192740.59+390119.9"
Kepler-1554,"2MASS J19061828+4144292, KIC 6349881, KOI-4121, WISE J190618.26+414429.5"
Kepler-1555,"2MASS J19103251+4542578, KIC 9272070, KOI-4126, WISE J191032.51+454257.6"
Kepler-1556,"2MASS J19133528+4012475, KIC 5088400, KOI-4127, WISE J191335.26+401247.4"
Kepler-1557,"2MASS J19353153+4650199, KIC 9956082, KOI-4139, WISE J193531.53+465019.7"
Kepler-1558,"2MASS J19071664+4654420, KIC 10000941, KOI-4146, WISE J190716.65+465442.3"
Kepler-1559,"2MASS J19290877+4204208, KIC 6607644, KOI-4159, WISE J192908.77+420421.3"
Kepler-155,"2MASS J19135899+5104550, KIC 12302530, KOI-438, WISE J191358.98+510454.5"
Kepler-1560,"2MASS J19310830+4312575, KIC 7610663, KOI-4160, WISE J193108.31+431257.5"
Kepler-1561,"2MASS J19474166+4333592, KIC 7838675, KOI-4169, WISE J194741.65+433359.2"
Kepler-1562,"2MASS J19374937+4644370, KIC 9897364, KOI-4189"
Kepler-1563,"2MASS J19141766+5128219, KIC 12505503, KOI-4190, WISE J191417.65+512821.9"
Kepler-1564,"2MASS J19222066+4638336, KIC 9828127, KOI-4192, WISE J192220.66+463833.8"
Kepler-1565,"2MASS J19514871+4048245, KIC 5644412, KOI-4194"
Kepler-1566,"2MASS J18542102+4034297, KIC 5340878, KOI-4199, WISE J185421.01+403429.6"
Kepler-1567,"2MASS J19064684+4017305, KIC 5084171, KOI-4202, WISE J190646.83+401730.6"
Kepler-1568,"2MASS J19164383+4752241, KIC 10593535, KOI-4204, WISE J191643.83+475224.0"
Kepler-1569,"2MASS J19284912+3713163, KIC 1724719, KOI-4212, WISE J192849.12+371316.4"
Kepler-156,"2MASS J19211116+3744581, KIC 2438264, KOI-440, WISE J192111.15+374458.0"
Kepler-1570,"2MASS J19592683+4549384, KIC 9366617, KOI-4215, WISE J195926.82+454938.6"
Kepler-1571,"2MASS J20034449+4535475, KIC 9183378, KOI-4222, WISE J200344.50+453547.5"
Kepler-1572,"2MASS J18473534+4643214, KIC 9872831, KOI-4230, WISE J184735.35+464321.6"
Kepler-1573,"2MASS J19315720+4929058, KIC 11509504, KOI-4232, WISE J193157.20+492905.7"
Kepler-1574,"2MASS J19283807+4938159, KIC 11611275, KOI-4234, WISE J192838.09+493815.9"
Kepler-1575,"2MASS J19345838+4545417, KIC 9285568, KOI-4241, WISE J193458.38+454541.5"
Kepler-1576,"2MASS J19161775+4021576, KIC 5177859, KOI-4246, WISE J191617.74+402157.6"
Kepler-1577,"2MASS J19314926+4734231, KIC 10407482, KOI-4255, WISE J193149.26+473423.0"
Kepler-1578,"2MASS J19131248+4746319, KIC 10526887, KOI-4261, WISE J191312.49+474632.1"
Kepler-1579,"2MASS J19330912+4330539, KIC 7826620, KOI-4268, WISE J193309.12+433053.7"
Kepler-157,"2MASS J19242333+3852321, KIC 3745690, KOI-442, WISE J192423.32+385232.2"
Kepler-1580,"2MASS J19035249+4121488, KIC 6026924, KOI-4276, WISE J190352.48+412148.7"
Kepler-1581,"2MASS J19092910+3936128, KIC 4548011, KOI-4288, WISE J190929.11+393613.0"
Kepler-1582,"2MASS J19173039+4109311, KIC 5868793, KOI-4290"
Kepler-1583,"2MASS J19053286+4700598, KIC 10063208, KOI-4292, WISE J190532.87+470059.5"
Kepler-1584,"2MASS J19110304+4316279, KIC 7596240, KOI-4295, WISE J191103.04+431627.8"
Kepler-1585,"2MASS J19443816+4433472, KIC 8507475, KOI-4300, WISE J194438.21+443347.0"
Kepler-1586,"2MASS J19524862+4455329, KIC 8773015, KOI-4301, WISE J195248.62+445533.0"
Kepler-1587,"2MASS J19304265+4939500, KIC 11612280, KOI-4304, WISE J193042.66+493949.9"
Kepler-1588,"2MASS J19125585+4800078, KIC 10722485, KOI-4312, WISE J191255.85+480007.8"
Kepler-1589,"2MASS J19374603+4034180, KIC 5371777, KOI-4327, WISE J193746.02+403417.8"
Kepler-158,"2MASS J18560773+3946527, KIC 4633570, KOI-446, WISE J185607.76+394653.3"
Kepler-1590,"2MASS J19253787+4801044, KIC 10730070, KOI-4335, WISE J192537.90+480104.1"
Kepler-1591,"2MASS J19460399+4436309, KIC 8573193, KOI-4337, WISE J194603.99+443630.9"
Kepler-1592,"2MASS J19352415+3823519, KIC 3244792, KOI-4347, WISE J193524.15+382351.9"
Kepler-1593,"2MASS J20015716+4427384, KIC 8459663, KOI-4356"
Kepler-1594,"2MASS J19342954+4757428, KIC 10669994, KOI-4360, WISE J193429.53+475742.9"
Kepler-1595,"2MASS J19025345+4300341, KIC 7427764, KOI-4364, WISE J190253.45+430034.1"
Kepler-1596,"2MASS J19021380+4919482, KIC 11444514, KOI-4371, WISE J190213.81+491948.3"
Kepler-1597,"2MASS J19123935+4228518, KIC 6937529, KOI-4382, WISE J191239.34+422851.7"
Kepler-1598,"2MASS J19135258+4647012, KIC 9883606, KOI-4383, WISE J191352.59+464701.0"
Kepler-1599,"2MASS J19045301+4109045, KIC 5860968, KOI-4384, WISE J190453.00+410904.3"
Kepler-159,"2MASS J19481684+4052076, KIC 5640085, KOI-448, WISE J194816.85+405207.5"
Kepler-15,"2MASS J19444814+4908244, KIC 11359879, KOI-128, WISE J194448.21+490824.1"
Kepler-1600,"2MASS J19253585+3847159, KIC 3645438, KOI-4385, WISE J192535.85+384715.9"
Kepler-1601,"2MASS J19020310+3804470, KIC 2831055, KOI-4400, WISE J190203.11+380447.3"
Kepler-1602,"2MASS J19341940+4025388, KIC 5281113, KOI-4411, WISE J193419.40+402539.1"
Kepler-1603,"2MASS J19411916+4232058, KIC 7046035, KOI-4424, WISE J194119.15+423205.9"
Kepler-1604,"2MASS J19013855+4424439, KIC 8416523, KOI-4441, WISE J190138.55+442444.2"
Kepler-1605,"2MASS J19083237+4729190, KIC 10329196, KOI-4446, WISE J190832.38+472919.0"
Kepler-1606,"2MASS J19053078+4304237, KIC 7429240, KOI-4450, WISE J190530.79+430423.5"
Kepler-1607,"2MASS J19441436+4239217, KIC 7133294, KOI-4473, WISE J194414.36+423921.8"
Kepler-1608,"2MASS J19421525+3925033, KIC 4381429, KOI-4474"
Kepler-1609,"2MASS J19203517+3939569, KIC 4556468, KOI-4491"
Kepler-160,"2MASS J19110565+4252094, KIC 7269974, KOI-456, WISE J191105.67+425209.5"
Kepler-1610,"2MASS J19433720+4524195, KIC 9100953, KOI-4500, WISE J194337.19+452419.5"
Kepler-1611,"2MASS J19460289+4943399, KIC 11671579, KOI-4510, WISE J194602.87+494339.8"
Kepler-1612,"2MASS J19250006+4539182, KIC 9216775, KOI-4513, WISE J192500.06+453918.2"
Kepler-1613,"2MASS J19193000+4325154, KIC 7747457, KOI-4561, WISE J191930.00+432515.3"
Kepler-1614,"2MASS J18592912+4946332, KIC 11650401, KOI-4566, WISE J185929.12+494633.2"
Kepler-1615,"2MASS J19052621+4213389, KIC 6761777, KOI-4571, WISE J190526.20+421338.6"
Kepler-1616,"2MASS J19061047+4518175, KIC 9009036, KOI-4585, WISE J190610.47+451817.5"
Kepler-1617,"2MASS J19114493+4625065, KIC 9701962, KOI-4617, WISE J191144.92+462506.5"
Kepler-1618,"2MASS J19404209+4555512, KIC 9412623, KOI-4640, WISE J194042.08+455551.1"
Kepler-1619,"2MASS J19024883+4425192, KIC 8417078, KOI-4693, WISE J190248.85+442519.5"
Kepler-161,"2MASS J19220395+4305017, KIC 7440748, KOI-457, WISE J192203.95+430501.9"
Kepler-1620,"2MASS J19490501+4655423, KIC 10026502, KOI-4706, WISE J194905.01+465542.5"
Kepler-1621,"2MASS J19502124+4350283, KIC 8047428, KOI-4747, WISE J195021.24+435028.2"
Kepler-1622,"2MASS J19491893+4748556, KIC 10615440, KOI-4765, WISE J194918.92+474855.6"
Kepler-1623,"2MASS J19361984+3933219, KIC 4473613, KOI-4803"
Kepler-1624,"2MASS J19301917+3722350, KIC 1873513, KOI-4928, WISE J193019.16+372234.7"
Kepler-1625,"2MASS J19414304+3953115, KIC 4760478, KOI-5084"
Kepler-1626,"2MASS J19460010+4043164, KIC 5551240, KOI-5178, WISE J194600.07+404316.1"
Kepler-1627,"2MASS J18561360+4134362, KIC 6184894, KOI-5245, WISE J185613.59+413436.2"
Kepler-1628,"2MASS J18463208+4324416, KIC 7731281, KOI-5416, WISE J184632.07+432441.5"
Kepler-1629,"2MASS J18404958+4346274, KIC 7935997, KOI-5447, WISE J184049.59+434627.5"
Kepler-162,"2MASS J19490693+4343264, KIC 7977197, KOI-459, WISE J194906.93+434326.3"
Kepler-1630,"2MASS J19500199+4342394, KIC 7978202, KOI-5454, WISE J195001.96+434239.8"
Kepler-1631,"2MASS J19383181+4348276, KIC 8037038, KOI-5466, WISE J193831.81+434827.5"
Kepler-1632,"2MASS J19375876+4354490, KIC 8105398, KOI-5475, WISE J193758.77+435448.8"
Kepler-1633,"2MASS J19140364+4455236, KIC 8745553, KOI-5568, WISE J191403.63+445523.6"
Kepler-1634,"2MASS J19361041+4508232, KIC 8891684, KOI-5581, WISE J193610.41+450823.3"
Kepler-1635,"2MASS J19012375+4533222, KIC 9141355, KOI-5622, WISE J190123.78+453322.3"
Kepler-1636,"2MASS J19361383+4626277, KIC 9715631, KOI-5706"
